care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
0.09490150105946088,0.08670118870074925,0.08465813357197688,0.08134613267454391,0.07770698399986516,-0.15927081099002358,-0.08920519036912801,-0.05949032456582633,-0.09847185892207619,-0.13058706075048934,1.0386740331491713,4.1892439006345326e-05,0.0014835801230901106
0.1088638509823486,0.09605510235993427,0.09658562737707724,0.0931823906782413,0.08288320135884149,-0.0887141077397593,-0.0465845794682657,-0.013915487845558645,-0.05741750654988271,-0.09454694796622046,0.8217391304347826,8.615829364674417e-05,0.0010820347011286926
0.10322543651120966,0.10720368435904265,0.09265511653638764,0.10162734012284848,0.0844277846228285,-0.14182867689126175,-0.09845382690005132,-0.0538382456127145,-0.06354994117775542,-0.08491627406996904,1.8679245283018868,8.444881471583753e-05,0.0011949526700845488
0.11558778299683709,0.10679481249280992,0.08549368422454261,0.09460957913319461,0.09047288280262983,-0.1639707973314096,-0.13693603662176493,-0.14259181074447055,-0.1254684603668913,-0.14731299820593838,1.2229299363057324,0.0001523720970824203,0.00020058542839775862
0.11766679659651691,0.13528996639130936,0.10119848220871142,0.09999513843638139,0.07966256382294123,-0.05944273429425196,-0.021572255078438022,-0.0017909017046984332,-0.02940737643830187,-0.06033105360821576,1.715151515151515,0.0004359705100618072,0.0006380823616253996
0.08537489585222606,0.0997952022684696,0.08888886954787087,0.0992103180731161,0.07087090903641945,-0.08692600295416478,-0.03692739497412632,-0.04828548306232908,-0.025107864479326884,-0.054083911001548905,1.4591194968553458,0.00014061420084820702,0.0005433262187955365
0.08939402415048614,0.08614853357763091,0.08913303875170056,0.09946539574957465,0.07047073189984013,-0.1012425327070671,-0.038093001297921196,-0.007350015844751762,-0.02086353964381363,-0.039696552933763216,1.616,0.0001098947111269754,0.0012940255625032168
0.10119413410307607,0.10854424286380178,0.10383423857151623,0.11329518468454543,0.08357664212033333,-0.0535177429386788,-0.006373893494351743,0.0244479485406243,0.005966819468118378,-0.017676910264528497,1.483739837398374,0.00012845069311561254,0.0008514644593778482
0.07827016884661575,0.09131887461492111,0.08318105976943058,0.09628182068529255,0.06774087020997754,-0.11304565184805564,-0.046465467867073985,-0.01319898024913454,-0.03078514586083742,-0.041994778984206005,1.8650306748466257,0.00012505318518690267,0.0014426970992263471
0.11079009128224375,0.0976885269480149,0.09289587977561249,0.09932067407114271,0.08548399994967609,-0.14194595793026954,-0.09509459512353619,-0.076916547168505,-0.09480796311057475,-0.12451884051728034,0.9251870324189526,8.630254642920325e-05,0.0006807348286463487
0.1075230622002321,0.1139314659715517,0.10718387359532426,0.1183579418150418,0.09330376274739775,-0.06039486837184325,-0.04157712057523503,-0.0003553257539543344,-0.0024240866394012748,-0.054751511358893765,1.811965811965812,8.983103895292269e-05,0.0008229229243939641
0.08656950482583471,0.10245503613533395,0.08479392356153814,0.08501559892681151,0.07567075258865859,-0.09112747947918928,-0.03782991405271104,-0.01567881538931451,-0.044296106130245934,-0.05471914146745613,0.9976851851851852,9.403772359681069e-05,0.000766067043489333
0.08951021500050878,0.10079720312225737,0.09480134216347945,0.10282527726019135,0.07819931604515348,-0.04017347980160701,-0.037600342449701306,0.03387779350129969,0.028004241334738323,-0.03466064200950079,2.174757281553398,9.788980754012826e-05,0.0014124717843293463
0.09416874238080107,0.10889820317664578,0.097572188634429,0.11636217499102663,0.08193275398171396,-0.061420060563375733,-0.05113359217874285,0.0108804726990155,-0.027509297701342604,-0.047519124786718804,2.5454545454545454,0.00017824868951899381,0.0008188975469913191
0.10315149686620438,0.1237778181112762,0.09906758243246037,0.1041476888903521,0.09106591943518155,-0.08053072083226546,-0.055258123277857604,-0.027393131223345652,-0.03004773926207092,-0.04091229432510074,2.7394957983193278,0.00014580749427744587,0.00047530680440025956
0.12453963275472565,0.100736624386154,0.09405854029934431,0.10411519808122935,0.09042778105708651,-0.20012444233642065,-0.15392564131133932,-0.11095445127476748,-0.11298543065705494,-0.1363920092974235,1.463768115942029,0.0001770202071959121,0.0013384880665924023
0.11820666828781926,0.11872283014771114,0.11661739079701733,0.12389088318094546,0.10016140845141171,-0.09078121263755344,-0.025993453424480863,0.021058368091057086,-0.0178034855002954,-0.04452762199605011,2.4854368932038833,8.115964836411155e-05,0.0016660549492814227
0.09436360096170533,0.0909081182130995,0.09838433703518144,0.1010271495501254,0.07652374605294425,-0.08404041304729823,-0.045105381040878474,-0.0221867578201195,-0.0491205088080429,-0.03566880938655393,1.5384615384615385,9.206277335495222e-05,0.0005309798717524517
0.10033245497373082,0.10359340657255885,0.09877020260593855,0.11259609035826057,0.08530601192518993,-0.061205562503960864,-0.008979074612816435,0.018991268392143438,-0.011331465919066858,-0.00858588370106223,1.5467289719626167,9.725967899371971e-05,0.0008445464008931773
0.09283547847841676,0.08666313435487737,0.08738471449807046,0.0948851054409044,0.08589217306155489,-0.075153784409273,-0.02015815847213823,0.031167672723253957,0.010854991303856915,-0.01755076026758917,0.6775510204081633,1.641456827594711e-05,0.0016120160701565552
0.10655164128273882,0.09753962347310241,0.09118401360452924,0.08200739722822033,0.08332530047644007,-0.06146207645318385,-0.011952783127018805,0.018024239041597948,-0.013265375874107605,-0.018990631960359963,1.3557692307692308,0.00010453303026058722,0.0008113892664372349
0.11260008182277084,0.09962843054389132,0.09107102109700518,0.10026780417261937,0.0803287154014376,-0.10143742474425356,-0.06900225193139782,-0.03404447507450781,-0.07311171594914771,-0.06774722119994228,1.9252873563218391,0.00014344763133277815,0.0005731318431742016
0.11801502347660563,0.1154899693508425,0.09807997030851975,0.11376248388812285,0.09078555255927005,-0.14754782474325562,-0.08951461342171042,-0.06276412095154241,-0.08067735428847984,-0.10962555395146129,1.8615384615384616,0.00014534000199986085,0.0010509450253137077
0.09462618232372409,0.10272532362269135,0.09787958650552878,0.10703117478885166,0.07541652220212904,-0.07566795875950334,-0.022475903889382573,0.017231269198654864,0.02951617816970636,-0.014747720135527158,1.5319148936170213,0.00014873474251423307,0.001685353392406364
0.10927147652696081,0.1096673564552906,0.09469426525152555,0.10236965373721893,0.0913571572106999,-0.1455451376069765,-0.12727424566488782,-0.07586063139984135,-0.07957681118950935,-0.10657809012384385,1.4678899082568808,6.926230418177848e-05,0.0009046591972926355
0.09797396823842908,0.10136941058239898,0.08901900570201618,0.09336231345587949,0.0801953955213267,-0.09208594317620344,-0.08086262415598905,-0.030740305950228745,-0.05444462259634088,-0.053810923321425834,2.144230769230769,6.820692780503456e-05,0.0005903798975728067
0.1100058502812254,0.08976308109579131,0.10253909998535177,0.10942613917003877,0.0749356870051079,-0.15434877182823098,-0.1049978882406107,-0.07136030816674961,-0.10117685653950811,-0.10270093400451315,1.2418300653594772,0.00022322298079552121,0.0008921146905622045
0.114178016783842,0.10420786858377654,0.09974319280951374,0.11020166088519134,0.08473121128841112,-0.09916381828525166,-0.04885428537238806,-0.027940668983900026,-0.04625762282282892,-0.07064118095471976,1.312849162011173,0.00013046878800422493,0.0007444292855272838
0.10555849503988673,0.10328552776381415,0.08783169988694202,0.09037227399803043,0.08859507735954038,-0.028329530251506835,0.028871531427059817,0.0575060049160854,0.022579643488123725,0.014531731463158322,1.4521072796934866,7.346812186909885e-05,0.0009632545429743378
0.08122737123316945,0.09685969239573963,0.08892984611099079,0.08984827760826514,0.0699834532690165,-0.01995077616736325,-0.01344533532656388,-0.003133963131048246,0.011021239332045971,-0.051695562903303655,1.690721649484536,0.00010466192476356723,0.0005476068391914763
0.1156159594880644,0.10119143895224245,0.09527603635025622,0.0893426632319919,0.08077705956936233,-0.06260503987094151,-0.04947447800698831,0.001323836642921923,-0.017653785382895817,-0.039808597716071835,2.1739130434782608,0.00017183707398021127,0.000651446172893692
0.09774827881102198,0.11310974522734814,0.09866225940813221,0.11619491143859098,0.0932700267525122,-0.08556942125517601,-0.05641785649613178,-0.008382002817783184,-0.027250568734549663,-0.04873932105194891,2.208588957055215,0.0001035512966049766,0.0008614446172371039
0.09182053454548378,0.10565223863181408,0.09458544016143017,0.10134588069694345,0.0767640310061631,-0.06608015568096758,-0.023224881530070258,-0.00736515006965706,-0.01995124525214792,-0.033239477192558244,1.5225806451612902,0.00012297560303677017,0.0004928710277140683
