care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.037308317172349795,0.0393030235378607,0.04979461977398561,0.04061021680398777,0.03018680730661235,0.07477660949416336,0.05892067598977053,0.044059746055460855,0.053776879014258226,0.05265788737034972,1.6097560975609757,0.00016352623959064124
0.027767901774905953,0.05049748168286123,0.041469375528292225,0.036269492390112255,0.04638091754475013,0.059605494638652556,0.06029757793373065,0.04402351826980322,0.06636240468644332,0.04215281347260838,1.2215189873417722,0.00014098581359185404
0.026592093295924612,0.031698769868369704,0.03576171848846605,0.04457697280935719,0.02777522111630487,0.07180392881900764,0.06568486899197862,0.04547575171854873,0.053768440267106386,0.050932363461318284,2.848,0.0002394393542501186
0.033421391999180934,0.04399983483184576,0.04208495986000838,0.03865167712147308,0.025994740386146298,0.07078974473983123,0.05798106450989717,0.059282619116014956,0.06176791300975541,0.055690352767000365,1.1598513011152416,0.00020231068000477144
0.02122087981859579,0.02318313895163617,0.029053500442948552,0.02497107934313179,0.01785988095042423,0.08079511221858533,0.07108692639133386,0.05818122609549043,0.06869138886213941,0.058984440649570126,1.7304347826086957,0.0005915826017321509
0.035942096373152065,0.0454843663292213,0.047780436258092654,0.055869347662370034,0.03672459438806609,0.05886120276959067,0.05267683294768802,0.0463617153893968,0.050654926658378785,0.0433219664702842,2.1052631578947367,5.647652752166626e-05
0.033740526430659355,0.0486179574249021,0.05455611995355053,0.05667133880421574,0.03755871249255737,0.07031010159490596,0.06300270694288232,0.05074268107031423,0.0596936613763203,0.055146741132732394,1.398876404494382,0.00012207398944181458
0.03456450820558557,0.04291285941262839,0.045901936278088994,0.050475331993239864,0.03384617670423278,0.06237555406161731,0.0599974919351165,0.057078714988193675,0.056088031660442475,0.04720696225810222,2.1782945736434107,0.0001006000804830199
0.05376911236972136,0.04801401011368,0.06986017353109449,0.034390248040721806,0.0384827380534415,0.05838504715248968,0.06394483796653205,0.036245792972311,0.061059628784414094,0.05002167447938109,1.539877300613497,0.00014945133189763504
0.020846332585685103,0.02328952448323421,0.02652573876633428,0.024546929135169458,0.022456402514538537,0.10231728399065772,0.07471407896835232,0.0654508106868243,0.07102732258128862,0.061107944644494254,1.8461538461538463,0.0008519028161145945
0.028350058988929377,0.03845682761009654,0.051278551964937615,0.04624655107650787,0.029134948464689066,0.06524689830110732,0.0661526855987713,0.04977289273143593,0.060422938921405336,0.04774203946340639,1.5885714285714285,0.0001811815681828101
0.04319988119295082,0.02573732703727494,0.03719992761052436,0.037895781151397814,0.017516977095796932,0.07889401890575153,0.07107524443736304,0.05049143981989824,0.047476519459756214,0.06169178865779854,2.053763440860215,0.00037107686170986635
0.05177126832190303,0.05744876344021778,0.04936338907621379,0.03566821445450734,0.034678477562726615,0.05656730993321672,0.05032969949305405,0.03747306098483288,0.04654650034210543,0.04533196410058826,2.3852813852813854,6.797809917304928e-05
0.035015177687120286,0.050233927930990775,0.0488184307521758,0.04513487135134037,0.03560086735811298,0.06226033070213159,0.05465785066289084,0.04725230495116171,0.04589008338241127,0.04970628171269911,2.78,6.543013041022305e-05
0.030825133082540066,0.03824038324029608,0.03285471137188429,0.029871031805677274,0.02093317154268147,0.08606442921915003,0.0782116777499897,0.07065620748850286,0.09142682741457044,0.06110045235770929,2.12,0.0006945697905069695
0.03420857612377902,0.03961974082806642,0.041739043699708794,0.0350618549009093,0.029440693202731388,0.06771627348234016,0.050601852870221356,0.05210763762895787,0.0589021404644257,0.048895288011313306,1.0868167202572347,0.00014404313162536957
0.012221591784826945,0.014973698365073531,0.024546634277565198,0.018336364403439175,0.01673573195133238,0.12013051431931797,0.08422503044795497,0.07454296776739358,0.08137608620427549,0.07178391684478694,1.9578059071729959,0.001502933408721734
0.022187397970802977,0.038565307162437674,0.04144628722374231,0.03707427001668957,0.024103951515874217,0.06782025942270815,0.05858035304479578,0.05979158655285037,0.06416689785370938,0.05317357222211494,1.6132075471698113,0.0002670527888231936
0.02990389247741804,0.0331274196338612,0.03087910752153738,0.030214435636779984,0.021299686351849707,0.06167255877658862,0.0698625599875095,0.05656850147450234,0.0660896151515445,0.0492990717075766,1.8832116788321167,0.00031573954517844454
0.027629428064332277,0.023086805761177394,0.027063438851363048,0.02582191604154184,0.017418595807701477,0.09689601269087994,0.08368884788937796,0.06866508454242834,0.08974336979156146,0.07581031811392457,1.4844290657439447,0.0010218788028602361
0.037198077725545696,0.0525286632594468,0.058669808215095175,0.07722173162858444,0.061638434726660724,0.06569801695456924,0.06048397196626276,0.03914167695678466,0.04480483267481233,0.04279938025990156,2.925,0.00016816976350753004
0.031067519533533552,0.04400574686277922,0.057354675313173696,0.04623236373539534,0.03556056278859817,0.05720006146871908,0.059137423709192484,0.04859117035370262,0.05556630888866893,0.04624938253716224,1.6464646464646464,9.081004301595269e-05
0.026453768537812686,0.03404828107678137,0.03585007720538181,0.034013062202259886,0.029359170863461785,0.0952855933689122,0.0720835694826112,0.06927682508343808,0.07517334720795049,0.05946830290188307,1.9591836734693877,0.0005808850484952778
0.03537086374938733,0.04243833174793679,0.052716417139159796,0.04950684099068539,0.038008649673314535,0.04976063181329036,0.05138651956296851,0.04547558341699151,0.052246287249374496,0.03785189138860638,1.3186813186813187,4.366999777773336e-05
0.009337957990854701,0.018591630701269624,0.023812105915451888,0.019401599682298574,0.013321430801385686,0.11410438913497634,0.08214359437990545,0.08026721731612443,0.09453816474788858,0.06799071231726031,2.21875,0.0015464453262771696
0.038388691366055834,0.047151154283142614,0.05866644551517096,0.05180503783565341,0.03558068175106192,0.07164670988062764,0.05866141207758843,0.052273616998384086,0.05732269816058384,0.05577308815753917,2.125,0.0001100641917932823
0.02450194424351259,0.024346846961197863,0.040815362467741874,0.042035629039143096,0.020614896096471543,0.0667485144539378,0.07783449167008648,0.05381241898616558,0.06574286466119356,0.05371907276847059,1.3376623376623376,0.00039577922119446543
0.033825275594589935,0.03725861354573265,0.04371974301815886,0.04024446767501278,0.028892046640665928,0.06518364257237272,0.056443715207299565,0.05209033953789554,0.05224584511183637,0.04744579699079924,1.2246376811594204,0.0001233574996491906
0.022761571266238685,0.0402057669278691,0.03585228767038637,0.03338848694085184,0.02883380698110485,0.07511855340363228,0.056837032330324756,0.05459411481496388,0.05140475832647235,0.06094753732514148,3.445945945945946,0.0002691258242721989
0.04886057016976921,0.04289135246712215,0.04304194708130521,0.03485695095469684,0.02686803533308044,0.08284098461813848,0.08007650318154627,0.06643695054514714,0.06516919395369747,0.060972878114960966,2.806122448979592,0.00035532152408241025
